id,municipio,id_municipio,uf,longitude,latitude
3537909,Pilar do Sul,5160.0,SP,-47.722151,-23.807716
3538006,Pindamonhangaba,5161.0,SP,-45.461264,-22.92463
3538105,Pindorama,5162.0,SP,-48.90861,-21.1853
3538204,Pinhalzinho,5163.0,SP,-46.589679,-22.781115
3538303,Piquerobi,5164.0,SP,-51.728164,-21.874671
3538501,Piquete,5165.0,SP,-45.186919,-22.606881
3538600,Piracaia,5166.0,SP,-46.359374,-23.052545
3538709,Piracicaba,5167.0,SP,-47.647612,-22.733801
3538808,Piraju,5168.0,SP,-49.380335,-23.198066
3538907,Pirajuí,5169.0,SP,-49.460777,-21.998986
3539004,Pirangi,5170.0,SP,-48.660733,-21.0886
3539103,Pirapora do Bom Jesus,5171.0,SP,-46.999103,-23.396487
3539202,Pirapozinho,5172.0,SP,-51.497635,-22.271125
3539301,Pirassununga,5173.0,SP,-47.425746,-21.995982
3539400,Piratininga,5174.0,SP,-49.133869,-22.41416
3539509,Pitangueiras,5175.0,SP,-48.220951,-21.013203
3539608,Planalto,5176.0,SP,-49.933034,-21.034249
3539707,Platina,5177.0,SP,-50.210422,-22.637142
3539806,Poá,5178.0,SP,-46.347292,-23.533285
3539905,Poloni,5179.0,SP,-49.825756,-20.782909
3540002,Pompéia,5180.0,SP,-50.175964,-22.10704
3540101,Pongaí,5181.0,SP,-49.360421,-21.73956
3540200,Pontal,5182.0,SP,-48.042261,-21.021565
3540259,Pontalinda,5183.0,SP,-50.525754,-20.439624
3540309,Pontes Gestal,5184.0,SP,-49.706355,-20.172692
3540408,Populina,5185.0,SP,-50.538035,-19.945297
3540507,Porangaba,5186.0,SP,-48.119464,-23.17615
3540606,Porto Feliz,5187.0,SP,-47.52512,-23.209318
3540705,Porto Ferreira,5188.0,SP,-47.487034,-21.849814
3540754,Potim,5189.0,SP,-45.255205,-22.834327
3540804,Potirendaba,5190.0,SP,-49.381509,-21.042789
3540853,Pracinha,5191.0,SP,-51.086791,-21.849563
3540903,Pradópolis,5192.0,SP,-48.067869,-21.362578
3541000,Praia Grande,5193.0,SP,-46.412057,-24.008378
3541059,Pratânia,5194.0,SP,-48.663618,-22.811183
3541109,Presidente Alves,5195.0,SP,-49.438133,-22.09991
3541208,Presidente Bernardes,5196.0,SP,-51.556507,-22.008198
3541307,Presidente Epitácio,5197.0,SP,-52.11114,-21.765074
3541406,Presidente Prudente,5198.0,SP,-51.392526,-22.120654
3541505,Presidente Venceslau,5199.0,SP,-51.844744,-21.873233
3541604,Promissão,5200.0,SP,-49.85989,-21.535572
3541653,Quadra,5201.0,SP,-48.054657,-23.299332
3541703,Quatá,5202.0,SP,-50.696605,-22.24559
3541802,Queiroz,5203.0,SP,-50.241461,-21.796865
3541901,Queluz,5204.0,SP,-44.778105,-22.531171
3542008,Quintana,5205.0,SP,-50.307028,-22.069172
3542107,Rafard,5206.0,SP,-47.531795,-23.010508
3542206,Rancharia,5207.0,SP,-50.893041,-22.22691
3542305,Redenção da Serra,5208.0,SP,-45.54222,-23.263763
3542404,Regente Feijó,5209.0,SP,-51.30545,-22.218131
3542503,Reginópolis,5210.0,SP,-49.226782,-21.891372
3542602,Registro,5211.0,SP,-47.844895,-24.497942
3542701,Restinga,5212.0,SP,-47.483254,-20.605593
3542800,Ribeira,5213.0,SP,-49.004409,-24.65171
3542909,Ribeirão Bonito,5214.0,SP,-48.182041,-22.068536
3543006,Ribeirão Branco,5215.0,SP,-48.763545,-24.22058
3543105,Ribeirão Corrente,5216.0,SP,-47.590394,-20.457872
3543204,Ribeirão do Sul,5218.0,SP,-49.933037,-22.789013
3543238,Ribeirão dos Índios,5217.0,SP,-51.610343,-21.838201
3543253,Ribeirão Grande,5219.0,SP,-48.367931,-24.10114
3543303,Ribeirão Pires,5220.0,SP,-46.405805,-23.706669
3543402,Ribeirão Preto,5221.0,SP,-47.809875,-21.169923
3543501,Riversul,5229.0,SP,-49.428965,-23.829003
3543600,Rifaina,5222.0,SP,-47.429109,-20.080256
3543709,Rincão,5223.0,SP,-48.072838,-21.589429
3543808,Rinópolis,5224.0,SP,-50.723908,-21.728402
3543907,Rio Claro,5225.0,SP,-47.554632,-22.398378
3544004,Rio das Pedras,5226.0,SP,-47.604657,-22.841723
3544103,Rio Grande da Serra,5227.0,SP,-46.397084,-23.743724
3544202,Riolândia,5228.0,SP,-49.683582,-19.986789
3544251,Rosana,5230.0,SP,-53.060296,-22.578173
3544301,Roseira,5231.0,SP,-45.306993,-22.893834
3544400,Rubiácea,5232.0,SP,-50.729564,-21.300568
3544509,Rubinéia,5233.0,SP,-51.007034,-20.175906
3544608,Sabino,5234.0,SP,-49.575546,-21.45934
3544707,Sagres,5235.0,SP,-50.959381,-21.88232
3544806,Sales,5236.0,SP,-49.489658,-21.342738
3544905,Sales Oliveira,5237.0,SP,-47.836873,-20.769612
3545001,Salesópolis,5238.0,SP,-45.84653,-23.528805
3545100,Salmourão,5239.0,SP,-50.861366,-21.626729
3545159,Saltinho,5240.0,SP,-47.675371,-22.844167
3545209,Salto,5241.0,SP,-47.293087,-23.199592
3545308,Salto de Pirapora,5242.0,SP,-47.574322,-23.647387
3545407,Salto Grande,5243.0,SP,-49.983134,-22.889389
3545506,Sandovalina,5244.0,SP,-51.764822,-22.455099
3545605,Santa Adélia,5245.0,SP,-48.80634,-21.242662
3545704,Santa Albertina,5246.0,SP,-50.729713,-20.031131
3546009,Santa Branca,5248.0,SP,-45.887521,-23.393311
3546207,Santa Cruz da Conceição,5250.0,SP,-47.451196,-22.140542
3546256,Santa Cruz da Esperança,5251.0,SP,-47.430381,-21.295065
3546306,Santa Cruz das Palmeiras,5252.0,SP,-47.248023,-21.823475
3546405,Santa Cruz do Rio Pardo,5253.0,SP,-49.635444,-22.89875
3546504,Santa Ernestina,5254.0,SP,-48.395317,-21.461769
3546603,Santa Fé do Sul,5255.0,SP,-50.931958,-20.208252
3546702,Santa Gertrudes,5256.0,SP,-47.52716,-22.457229
3546801,Santa Isabel,5257.0,SP,-46.223668,-23.317194
3546900,Santa Lúcia,5258.0,SP,-48.088469,-21.684982
3547007,Santa Maria da Serra,5259.0,SP,-48.159288,-22.566088
3547106,Santa Mercedes,5260.0,SP,-51.756353,-21.349521
3547205,Santana da Ponte Pensa,5261.0,SP,-50.801357,-20.252311
3547304,Santana de Parnaíba,5262.0,SP,-46.922215,-23.442514
3547502,Santa Rita do Passa Quatro,5264.0,SP,-47.478,-21.708323
3547601,Santa Rosa de Viterbo,5265.0,SP,-47.362213,-21.477568
3547650,Santa Salete,5266.0,SP,-50.688717,-20.242918
3547700,Santo Anastácio,5267.0,SP,-51.652662,-21.974662
3547809,Santo André,5268.0,SP,-46.543154,-23.67373
3547908,Santo Antônio da Alegria,5269.0,SP,-47.146372,-21.086449
3548005,Santo Antônio de Posse,5270.0,SP,-46.91919,-22.602873
3548054,Santo Antônio do Aracanguá,5271.0,SP,-50.497979,-20.933114
3548104,Santo Antônio do Jardim,5272.0,SP,-46.684487,-22.112076
3548203,Santo Antônio do Pinhal,5273.0,SP,-45.663,-22.827
3548302,Santo Expedito,5274.0,SP,-51.392894,-21.846657
3548401,Santópolis do Aguapeí,5275.0,SP,-50.504372,-21.637574
3548500,Santos,5276.0,SP,-46.335042,-23.953543
3548609,São Bento do Sapucaí,5277.0,SP,-45.728677,-22.683744
3548708,São Bernardo do Campo,5278.0,SP,-46.564617,-23.691412
3548807,São Caetano do Sul,5279.0,SP,-46.554797,-23.62287
3548906,São Carlos,5280.0,SP,-47.885971,-22.017395
3549003,São Francisco,5281.0,SP,-50.695151,-20.362291
3549102,São João da Boa Vista,5282.0,SP,-46.794356,-21.970747
3549201,São João das Duas Pontes,5283.0,SP,-50.379149,-20.387857
3549250,São João de Iracema,5284.0,SP,-50.356069,-20.511059
3549409,São Joaquim da Barra,5286.0,SP,-47.859316,-20.581158
3549508,São José da Bela Vista,5287.0,SP,-47.642413,-20.593548
3549607,São José do Barreiro,5288.0,SP,-44.577437,-22.641353
3549706,São José do Rio Pardo,5289.0,SP,-46.887303,-21.595288
3549805,São José do Rio Preto,5290.0,SP,-49.375767,-20.811289
3549904,São José dos Campos,5291.0,SP,-45.884115,-23.189554
3549953,São Lourenço da Serra,5292.0,SP,-46.94316,-23.849134
3550100,São Manuel,5294.0,SP,-48.572316,-22.732081
3550209,São Miguel Arcanjo,5295.0,SP,-47.993549,-23.878197
3550308,São Paulo,5296.0,SP,-46.63952,-23.532905
3550407,São Pedro,5297.0,SP,-47.909579,-22.548256
3550506,São Pedro do Turvo,5298.0,SP,-49.742829,-22.745286
3550605,São Roque,5299.0,SP,-47.13567,-23.522598
3550704,São Sebastião,5300.0,SP,-45.414314,-23.795059
3550803,São Sebastião da Grama,5301.0,SP,-46.820753,-21.704109
3550902,São Simão,5302.0,SP,-47.551755,-21.473171
3551009,São Vicente,5303.0,SP,-46.388333,-23.957353
3551108,Sarapuí,5304.0,SP,-47.824863,-23.63974
3551207,Sarutaiá,5305.0,SP,-49.476259,-23.272103
3551306,Sebastianópolis do Sul,5306.0,SP,-49.924997,-20.652323
3551405,Serra Azul,5307.0,SP,-47.560243,-21.307381
3551504,Serrana,5308.0,SP,-47.595239,-21.204336
3551603,Serra Negra,5309.0,SP,-46.703271,-22.613941
3551702,Sertãozinho,5310.0,SP,-47.987496,-21.131596
3551801,Sete Barras,5311.0,SP,-47.927943,-24.382048
3551900,Severínia,5312.0,SP,-48.80538,-20.810753
3552007,Silveiras,5313.0,SP,-44.852157,-22.66384
3552106,Socorro,5314.0,SP,-46.525118,-22.590264
3552205,Sorocaba,5315.0,SP,-47.445073,-23.496886
3552304,Sud Mennucci,5316.0,SP,-50.923783,-20.687225
3552403,Sumaré,5317.0,SP,-47.272823,-22.820416
3552502,Suzano,5319.0,SP,-46.311181,-23.544828
3552551,Suzanápolis,5318.0,SP,-51.026761,-20.49809
3552601,Tabapuã,5320.0,SP,-49.03074,-20.960171
3552700,Tabatinga,5321.0,SP,-48.689577,-21.723863
3552809,Taboão da Serra,5322.0,SP,-46.752637,-23.601867
3552908,Taciba,5323.0,SP,-51.288221,-22.386577
3553005,Taguaí,5324.0,SP,-49.402377,-23.445242
3553104,Taiaçu,5325.0,SP,-48.511203,-21.143144
3553203,Taiúva,5326.0,SP,-48.452816,-21.122333
3553302,Tambaú,5327.0,SP,-47.270344,-21.70292
3553401,Tanabi,5328.0,SP,-49.656319,-20.62279
3553500,Tapiraí,5329.0,SP,-47.506248,-23.961157
3553609,Tapiratiba,5330.0,SP,-46.744825,-21.471324
3553658,Taquaral,5331.0,SP,-48.412553,-21.07373
3553708,Taquaritinga,5332.0,SP,-48.510345,-21.404861
3553807,Taquarituba,5333.0,SP,-49.240954,-23.530709
3553856,Taquarivaí,5334.0,SP,-48.694769,-23.921116
3553906,Tarabai,5335.0,SP,-51.562133,-22.301612
3553955,Tarumã,5336.0,SP,-50.57862,-22.742873
3554003,Tatuí,5337.0,SP,-47.84612,-23.348731
3554102,Taubaté,5338.0,SP,-45.55926,-23.010414
3554201,Tejupá,5339.0,SP,-49.372244,-23.342458
3554300,Teodoro Sampaio,5340.0,SP,-52.168175,-22.529936
3554409,Terra Roxa,5341.0,SP,-48.331442,-20.787015
3554508,Tietê,5342.0,SP,-47.716378,-23.110098
3554607,Timburi,5343.0,SP,-49.609583,-23.205674
3554656,Torre de Pedra,5344.0,SP,-48.195507,-23.246173
3554706,Torrinha,5345.0,SP,-48.17314,-22.423721
3554755,Trabiju,5346.0,SP,-48.334168,-22.038783
3554805,Tremembé,5347.0,SP,-45.547526,-22.95714
3554904,Três Fronteiras,5348.0,SP,-50.890528,-20.234355
3554953,Tuiuti,5349.0,SP,-46.693746,-22.819324
3555000,Tupã,5350.0,SP,-50.519113,-21.933528
3555109,Tupi Paulista,5351.0,SP,-51.575004,-21.382455
3555208,Turiúba,5352.0,SP,-50.11349,-20.942758
3555307,Turmalina,5353.0,SP,-50.479198,-20.048588
3555356,Ubarana,5354.0,SP,-49.719765,-21.164965
3555406,Ubatuba,5355.0,SP,-45.083415,-23.433162
3555505,Ubirajara,5356.0,SP,-49.66126,-22.527208
3555604,Uchoa,5357.0,SP,-49.171295,-20.951106
3555703,União Paulista,5358.0,SP,-49.902509,-20.886227
3555802,Urânia,5359.0,SP,-50.645498,-20.245461
3555901,Uru,5360.0,SP,-49.284846,-21.786641
3556008,Urupês,5361.0,SP,-49.293103,-21.203207
3556107,Valentim Gentil,5362.0,SP,-50.088928,-20.421681
3556206,Valinhos,5363.0,SP,-46.997367,-22.969805
3556305,Valparaíso,5364.0,SP,-50.869874,-21.222929
3556354,Vargem,5365.0,SP,-46.412447,-22.887046
3556404,Vargem Grande do Sul,5366.0,SP,-46.891286,-21.832194
3556453,Vargem Grande Paulista,5367.0,SP,-47.022038,-23.599338
3556503,Várzea Paulista,5368.0,SP,-46.823444,-23.213582
3556602,Vera Cruz,5369.0,SP,-49.820735,-22.218308
3556701,Vinhedo,5370.0,SP,-46.983312,-23.030184
3556800,Viradouro,5371.0,SP,-48.292974,-20.873382
3556909,Vista Alegre do Alto,5372.0,SP,-48.628383,-21.169222
3556958,Vitória Brasil,5373.0,SP,-50.487452,-20.195582
3557006,Votorantim,5374.0,SP,-47.438753,-23.54459
3557105,Votuporanga,5375.0,SP,-49.978112,-20.423659
3557154,Zacarias,5376.0,SP,-50.055222,-21.050554
3557204,Chavantes,4865.0,SP,-49.709616,-23.036632
3557303,Estiva Gerbi,4906.0,SP,-46.948111,-22.271314
4103453,Cafelândia,4831.0,SP,-49.609213,-21.803112
4108809,Guaíra,4932.0,SP,-48.31197,-20.319591
4109203,Guaraci,4937.0,SP,-48.939107,-20.49766
4117800,Palmital,5131.0,SP,-50.217964,-22.785849
4119657,Pitangueiras,5175.0,SP,-48.220951,-21.013203
4119806,Planalto,5176.0,SP,-49.933034,-21.034249
4123824,Santa Lúcia,5258.0,SP,-48.088469,-21.684982
4127403,Terra Roxa,5341.0,SP,-48.331442,-20.787015
4202099,Barra Bonita,4791.0,SP,-48.558349,-22.490859
4208955,Jardinópolis,5018.0,SP,-47.760583,-21.017612
4211108,Monte Castelo,5087.0,SP,-51.567889,-21.298092
4211652,Novo Horizonte,5112.0,SP,-49.223409,-21.465145
4211850,Ouro Verde,5126.0,SP,-51.702398,-21.48715
4212239,Paraíso,5135.0,SP,-48.776105,-21.015911
4212908,Pinhalzinho,5163.0,SP,-46.589679,-22.781115
4213807,Praia Grande,5193.0,SP,-46.412057,-24.008378
4215356,Saltinho,5240.0,SP,-47.675371,-22.844167
4216008,São Carlos,5280.0,SP,-47.885971,-22.017395
4219150,Vargem,5365.0,SP,-46.412447,-22.887046
4300554,Alto Alegre,4744.0,SP,-50.16798,-21.581103
4314704,Planalto,5176.0,SP,-49.933034,-21.034249
4322707,Vera Cruz,5369.0,SP,-49.820735,-22.218308
5003751,Eldorado,4896.0,SP,-48.114085,-24.52809
5207501,Estrela do Norte,4908.0,SP,-51.663203,-22.485935
5219357,Santa Isabel,5257.0,SP,-46.223668,-23.317194
5220405,São Simão,5302.0,SP,-47.551755,-21.473171
